title_vina,PharmFit_score,Params
HIT100382623.pdbqt,0.525414,100
HIT100391093.pdbqt,0.525139,100
HIT211510477.pdbqt,0.525127,100
HIT107211915.pdbqt,0.524113,100
HIT104042275.pdbqt,0.523451,100
HIT105303204.pdbqt,0.523361,100
HIT104144517.pdbqt,0.523355,4.55149
HIT103652901.pdbqt,0.52334,100
HIT101828205.pdbqt,0.523332,100
HIT100823209.pdbqt,0.523272,100
HIT104310474.pdbqt,0.522786,100
HIT103965054.pdbqt,0.522601,100
HIT106244683.pdbqt,0.522382,100
HIT103382541.pdbqt,0.52181,100
HIT104408752.pdbqt,0.521724,100
HIT100054036.pdbqt,0.521712,100
HIT211730511.pdbqt,0.521564,100
HIT102622196.pdbqt,0.5215,6.98194
HIT103947454.pdbqt,0.521087,100
HIT101132446.pdbqt,0.52093,100
HIT102550604.pdbqt,0.520788,100
HIT100429622.pdbqt,0.520724,100
HIT100220569.pdbqt,0.520508,4.42687
HIT107201260.pdbqt,0.520432,100
HIT105827638.pdbqt,0.519899,100
HIT100353872.pdbqt,0.519578,100
HIT100095173.pdbqt,0.51954,100
HIT211338817.pdbqt,0.519377,100
HIT106378869.pdbqt,0.519339,100
HIT104219791.pdbqt,0.519145,100
HIT103205869.pdbqt,0.518118,100
HIT100487350.pdbqt,0.517624,100
HIT103883620.pdbqt,0.517508,100
HIT211737720.pdbqt,0.517463,100
HIT106391173.pdbqt,0.517316,100
HIT100159620.pdbqt,0.517246,100
HIT101619577.pdbqt,0.516775,100
HIT104854375.pdbqt,0.516081,100
HIT211347252.pdbqt,0.515757,100
HIT104560504.pdbqt,0.51548,100
HIT106583294.pdbqt,0.515246,100
HIT103100954.pdbqt,0.515207,100
HIT106270648.pdbqt,0.515027,4.77984
HIT104104670.pdbqt,0.514985,100
HIT100184398.pdbqt,0.514981,100
HIT105586941.pdbqt,0.514831,100
HIT101804813.pdbqt,0.514782,100
HIT103144738.pdbqt,0.514139,7.42702
HIT105289516.pdbqt,0.513966,100
HIT211473980.pdbqt,0.513771,100
HIT101356619.pdbqt,0.513727,100
HIT211495919.pdbqt,0.513702,100
HIT106549282.pdbqt,0.513408,100
HIT107522608.pdbqt,0.513295,100
HIT106366791.pdbqt,0.513167,100
HIT104882733.pdbqt,0.512374,100
HIT103968135.pdbqt,0.511766,100
HIT101420334.pdbqt,0.511765,100
HIT213610796.pdbqt,0.511504,0
HIT100743203.pdbqt,0.511461,100
HIT102757071.pdbqt,0.511338,100
HIT106160076.pdbqt,0.510965,100
HIT211502536.pdbqt,0.510934,100
HIT102773870.pdbqt,0.510639,7.01361
HIT103059257.pdbqt,0.510411,100
HIT101748715.pdbqt,0.510368,100
HIT107185982.pdbqt,0.510341,100
HIT105713967.pdbqt,0.509927,8.08629
HIT101507169.pdbqt,0.509461,100
HIT104006205.pdbqt,0.5093,100
HIT103783515.pdbqt,0.509139,100
HIT100416225.pdbqt,0.508185,100
HIT106556336.pdbqt,0.50743,100
HIT107181915.pdbqt,0.507405,100
HIT105190777.pdbqt,0.506638,100
HIT105592006.pdbqt,0.50631,100
HIT104776627.pdbqt,0.506146,6.13332
HIT101815810.pdbqt,0.506131,100
HIT105135795.pdbqt,0.50567,100
HIT107660070.pdbqt,0.505631,100
HIT104836906.pdbqt,0.505189,3.65221
HIT100180380.pdbqt,0.50503,6.95451
HIT100480622.pdbqt,0.504548,4.94518
HIT102098045.pdbqt,0.503652,100
HIT211465958.pdbqt,0.50363,100
HIT101129521.pdbqt,0.503337,7.80815
HIT102243317.pdbqt,0.503214,100
HIT104264028.pdbqt,0.503148,100
HIT100747872.pdbqt,0.502771,100
HIT103047606.pdbqt,0.502647,100
HIT104698140.pdbqt,0.502169,100
HIT101305057.pdbqt,0.501502,100
HIT104249791.pdbqt,0.501277,100
HIT102928094.pdbqt,0.499752,100
HIT105582823.pdbqt,0.499736,100
HIT102283200.pdbqt,0.499707,100
HIT105789925.pdbqt,0.499536,100
HIT211685719.pdbqt,0.499053,100
HIT100994955.pdbqt,0.498882,100
HIT104799426.pdbqt,0.498756,100
HIT104637071.pdbqt,0.498598,100
HIT105322408.pdbqt,0.498179,100
HIT101089282.pdbqt,0.498161,7.04174
HIT102192337.pdbqt,0.498074,100
HIT104591112.pdbqt,0.497709,100
HIT100654979.pdbqt,0.497674,100
HIT106594514.pdbqt,0.49759,100
HIT103203700.pdbqt,0.497387,100
HIT102951742.pdbqt,0.497168,100
HIT103810271.pdbqt,0.497082,100
HIT104161736.pdbqt,0.496863,100
HIT104965708.pdbqt,0.496801,100
HIT107185607.pdbqt,0.496678,100
HIT105691427.pdbqt,0.496658,100
HIT107341700.pdbqt,0.496595,100
HIT100603859.pdbqt,0.49645,100
HIT101019796.pdbqt,0.494633,7.46217
HIT101276021.pdbqt,0.494088,100
HIT101527011.pdbqt,0.494056,100
HIT211744765.pdbqt,0.493866,100
HIT106507524.pdbqt,0.493608,100
HIT103127852.pdbqt,0.493377,100
HIT103245521.pdbqt,0.493102,100
HIT100311433.pdbqt,0.493063,100
HIT101355108.pdbqt,0.492752,100
HIT211687937.pdbqt,0.492267,100
HIT107606246.pdbqt,0.492253,100
HIT104279695.pdbqt,0.491879,100
HIT102408282.pdbqt,0.491707,100
HIT100132317.pdbqt,0.491443,100
HIT103455565.pdbqt,0.491381,100
HIT104713438.pdbqt,0.491279,100
HIT211255126.pdbqt,0.490743,100
HIT103887525.pdbqt,0.490743,100
HIT100118235.pdbqt,0.490732,100
HIT104766508.pdbqt,0.490473,100
HIT107733029.pdbqt,0.49036,100
HIT103869078.pdbqt,0.489973,6.85311
HIT106785602.pdbqt,0.48981,100
HIT105762692.pdbqt,0.489284,100
HIT104197840.pdbqt,0.489267,100
HIT102388908.pdbqt,0.489029,100
HIT106909956.pdbqt,0.488418,100
HIT102420355.pdbqt,0.488342,100
HIT211730851.pdbqt,0.487752,6.25625
HIT104395541.pdbqt,0.487418,100
HIT103721104.pdbqt,0.487371,100
HIT100409820.pdbqt,0.487296,100
HIT101266608.pdbqt,0.486792,100
HIT104971349.pdbqt,0.486627,100
HIT100281827.pdbqt,0.486571,100
HIT104076259.pdbqt,0.486471,100
HIT107148131.pdbqt,0.486228,100
HIT211450940.pdbqt,0.486079,100
HIT102982103.pdbqt,0.48601,100
HIT100779030.pdbqt,0.485881,100
HIT107438819.pdbqt,0.485521,100
HIT211510488.pdbqt,0.485084,100
HIT106768504.pdbqt,0.485055,100
HIT211741153.pdbqt,0.484792,100
HIT211502730.pdbqt,0.484379,100
HIT102865967.pdbqt,0.484089,100
HIT104178974.pdbqt,0.483714,100
HIT101613064.pdbqt,0.483445,100
HIT106325158.pdbqt,0.483378,100
HIT101746730.pdbqt,0.483349,100
HIT104500283.pdbqt,0.483252,100
HIT103876355.pdbqt,0.483027,100
HIT100721919.pdbqt,0.482554,100
HIT100111715.pdbqt,0.4825,4.73648
HIT106636174.pdbqt,0.482167,100
HIT104422523.pdbqt,0.481836,100
HIT104444627.pdbqt,0.481649,100
HIT102014206.pdbqt,0.48119,100
HIT104232113.pdbqt,0.480639,100
HIT106869237.pdbqt,0.480524,100
HIT100277827.pdbqt,0.480183,100
HIT101591038.pdbqt,0.480116,100
HIT100696859.pdbqt,0.480021,7.42656
HIT104793851.pdbqt,0.479661,100
HIT103315542.pdbqt,0.479106,100
HIT106071747.pdbqt,0.479081,100
HIT103122308.pdbqt,0.478753,100
HIT211472847.pdbqt,0.47789,100
HIT101388437.pdbqt,0.477301,100
HIT104526381.pdbqt,0.477196,100
HIT105162222.pdbqt,0.476763,100
HIT100666362.pdbqt,0.476716,100
HIT104810786.pdbqt,0.476675,5.75998
HIT103183839.pdbqt,0.476417,100
HIT107436308.pdbqt,0.476177,100
HIT100114855.pdbqt,0.476102,100
HIT211730477.pdbqt,0.476038,100
HIT105041322.pdbqt,0.475888,100
HIT105656028.pdbqt,0.475754,100
HIT104744937.pdbqt,0.475383,100
HIT104632456.pdbqt,0.475097,100
HIT104450388.pdbqt,0.475077,100
HIT103651462.pdbqt,0.474101,100
HIT101205718.pdbqt,0.473182,100
HIT105094824.pdbqt,0.472572,100
HIT106083501.pdbqt,0.472568,100
HIT104242090.pdbqt,0.472322,8.22011
HIT105925006.pdbqt,0.472279,100
HIT102255806.pdbqt,0.471972,100
HIT103692191.pdbqt,0.47187,7.11473
HIT102217595.pdbqt,0.471621,100
HIT101229508.pdbqt,0.471569,5.11086
HIT104214967.pdbqt,0.471547,100
HIT103554306.pdbqt,0.471396,100
HIT101139781.pdbqt,0.47077,100
HIT104911315.pdbqt,0.470364,7.49849
HIT100878109.pdbqt,0.470217,3.5643
HIT104388487.pdbqt,0.470118,100
HIT101691457.pdbqt,0.46955,100
HIT103854756.pdbqt,0.469471,100
HIT104076834.pdbqt,0.468966,100
HIT102273634.pdbqt,0.468362,100
HIT103651724.pdbqt,0.468171,100
HIT100520920.pdbqt,0.46789,100
HIT104340276.pdbqt,0.467643,100
HIT102012200.pdbqt,0.467317,100
HIT102265211.pdbqt,0.467245,100
HIT103771655.pdbqt,0.467072,100
HIT102373543.pdbqt,0.466849,100
HIT104744722.pdbqt,0.466701,100
HIT102960637.pdbqt,0.466244,100
HIT101037465.pdbqt,0.466021,100
HIT101245271.pdbqt,0.4658,100
HIT105657089.pdbqt,0.465424,100
HIT103562507.pdbqt,0.465108,100
HIT106094238.pdbqt,0.465092,100
HIT100176589.pdbqt,0.465016,100
HIT211510478.pdbqt,0.463836,100
HIT107475715.pdbqt,0.463823,100
HIT105050628.pdbqt,0.463683,7.16814
HIT211502725.pdbqt,0.463578,100
HIT101146082.pdbqt,0.463341,7.08029
HIT103729919.pdbqt,0.463328,100
HIT106859168.pdbqt,0.463045,6.28311
HIT106018582.pdbqt,0.462981,7.38028
HIT102635252.pdbqt,0.462705,100
HIT104065420.pdbqt,0.462213,100
HIT100881499.pdbqt,0.462087,100
HIT103742439.pdbqt,0.461811,100
HIT103191679.pdbqt,0.461098,100
HIT104737007.pdbqt,0.461005,5.54963
HIT101724193.pdbqt,0.460882,100
HIT103194484.pdbqt,0.460683,100
HIT102848208.pdbqt,0.460572,100
HIT100267727.pdbqt,0.460357,100
HIT103484208.pdbqt,0.460313,100
HIT106761591.pdbqt,0.460158,7.01937
HIT100839720.pdbqt,0.459812,100
HIT104040878.pdbqt,0.459597,4.47492
HIT102429686.pdbqt,0.45953,100
HIT211730822.pdbqt,0.459466,100
HIT100122334.pdbqt,0.459135,7.28798
HIT104065016.pdbqt,0.459109,100
HIT105965276.pdbqt,0.458727,100
HIT102709729.pdbqt,0.45751,100
HIT107723982.pdbqt,0.457414,100
HIT100341011.pdbqt,0.457323,100
HIT102297921.pdbqt,0.457304,100
HIT101350450.pdbqt,0.457065,100
HIT105214422.pdbqt,0.45702,100
HIT102762831.pdbqt,0.456862,5.15669
HIT100569886.pdbqt,0.456664,6.67923
HIT102928223.pdbqt,0.45666,100
HIT103235185.pdbqt,0.456617,100
HIT106155234.pdbqt,0.456599,100
HIT102008479.pdbqt,0.456404,100
HIT104182203.pdbqt,0.455914,100
HIT107013310.pdbqt,0.45566,4.40668
HIT100014624.pdbqt,0.455366,100
HIT104761968.pdbqt,0.455282,100
HIT102867091.pdbqt,0.454917,100
HIT211730793.pdbqt,0.45464,100
HIT106672845.pdbqt,0.454442,100
HIT105889415.pdbqt,0.454175,100
HIT103063753.pdbqt,0.453833,100
HIT103241578.pdbqt,0.453619,100
HIT107594955.pdbqt,0.453616,100
HIT104875008.pdbqt,0.45354,100
HIT102271020.pdbqt,0.453497,100
HIT107321738.pdbqt,0.453048,100
HIT107329993.pdbqt,0.452942,100
HIT104917226.pdbqt,0.452854,100
HIT103080711.pdbqt,0.452578,100
HIT104712947.pdbqt,0.452509,100
HIT107001654.pdbqt,0.452165,100
HIT101609767.pdbqt,0.451891,100
HIT103219729.pdbqt,0.451726,100
HIT107606885.pdbqt,0.451289,100
HIT104775021.pdbqt,0.450365,100
HIT101269796.pdbqt,0.45029,100
HIT105097882.pdbqt,0.450013,100
HIT105282830.pdbqt,0.449846,100
HIT100721831.pdbqt,0.449686,100
HIT106674794.pdbqt,0.44958,100
HIT211730805.pdbqt,0.449357,6.283
HIT102343593.pdbqt,0.449172,100
HIT104710878.pdbqt,0.449145,5.45346
HIT101986593.pdbqt,0.44902,100
HIT102550957.pdbqt,0.448651,100
HIT100892222.pdbqt,0.448167,100
HIT100050921.pdbqt,0.448141,100
HIT103988426.pdbqt,0.448082,100
HIT104321924.pdbqt,0.447646,100
HIT104798249.pdbqt,0.44662,100
HIT106740965.pdbqt,0.446428,5.03915
HIT104066568.pdbqt,0.446265,100
HIT100990074.pdbqt,0.445586,100
HIT102670944.pdbqt,0.445366,100
HIT105457556.pdbqt,0.444855,100
HIT211497503.pdbqt,0.444412,100
HIT105665658.pdbqt,0.444395,100
HIT103254211.pdbqt,0.443975,100
HIT107447691.pdbqt,0.443741,100
HIT100198374.pdbqt,0.443721,100
HIT104879579.pdbqt,0.44339,100
HIT101765228.pdbqt,0.442996,100
HIT104778181.pdbqt,0.442882,100
HIT103997796.pdbqt,0.442838,100
HIT102856950.pdbqt,0.442831,100
HIT107711052.pdbqt,0.442753,100
HIT100126652.pdbqt,0.442572,100
HIT100102160.pdbqt,0.442145,100
HIT100168856.pdbqt,0.441984,100
HIT106447679.pdbqt,0.441879,100
HIT100454476.pdbqt,0.441518,100
HIT104380740.pdbqt,0.441224,100
HIT106485597.pdbqt,0.441011,100
HIT104767569.pdbqt,0.440846,100
HIT106878396.pdbqt,0.440828,100
HIT103562441.pdbqt,0.440576,100
HIT101801851.pdbqt,0.43988,100
HIT103182302.pdbqt,0.439779,100
HIT105409969.pdbqt,0.439028,5.09757
HIT101777308.pdbqt,0.438872,7.33776
HIT211452956.pdbqt,0.438846,100
HIT105922847.pdbqt,0.438458,100
HIT101220935.pdbqt,0.438354,100
HIT100131901.pdbqt,0.437993,100
HIT104174356.pdbqt,0.437428,100
HIT100312093.pdbqt,0.437118,100
HIT103663116.pdbqt,0.4371,100
HIT106095998.pdbqt,0.436796,6.40439
HIT100176900.pdbqt,0.436698,100
HIT101206566.pdbqt,0.436283,100
HIT101306228.pdbqt,0.435835,100
HIT101684855.pdbqt,0.435607,100
HIT107674271.pdbqt,0.434446,100
HIT106902821.pdbqt,0.433872,100
HIT101296109.pdbqt,0.43387,100
HIT100064661.pdbqt,0.433633,100
HIT103334453.pdbqt,0.433263,100
HIT104431434.pdbqt,0.433223,100
HIT104219602.pdbqt,0.432949,100
HIT104826871.pdbqt,0.432816,6.32567
HIT105517865.pdbqt,0.432783,100
HIT104874876.pdbqt,0.432605,100
HIT100027003.pdbqt,0.43214,7.82676
HIT104157289.pdbqt,0.432102,100
HIT105459954.pdbqt,0.43162,100
HIT106654633.pdbqt,0.431383,100
HIT107486688.pdbqt,0.431313,5.14839
HIT101472503.pdbqt,0.431136,100
HIT106997741.pdbqt,0.43097,5.76033
HIT107200830.pdbqt,0.430826,100
HIT103929379.pdbqt,0.430422,100
HIT106485830.pdbqt,0.429929,100
HIT101858856.pdbqt,0.429676,5.46838
HIT101036348.pdbqt,0.429533,100
HIT101528051.pdbqt,0.429395,100
HIT107157727.pdbqt,0.42895,100
HIT106460249.pdbqt,0.428944,100
HIT104188109.pdbqt,0.42886,100
HIT106974520.pdbqt,0.428846,100
HIT107100537.pdbqt,0.428783,100
HIT104068429.pdbqt,0.428282,100
HIT211502884.pdbqt,0.427441,100
HIT106898452.pdbqt,0.42744,100
HIT103008141.pdbqt,0.426874,100
HIT211485945.pdbqt,0.4267,100
HIT103514080.pdbqt,0.426683,100
HIT102344841.pdbqt,0.426192,100
HIT107660031.pdbqt,0.426098,100
HIT101889021.pdbqt,0.425603,100
HIT102607479.pdbqt,0.425453,100
HIT211703761.pdbqt,0.424945,100
HIT100052485.pdbqt,0.424879,100
HIT107002553.pdbqt,0.424485,100
HIT107489242.pdbqt,0.4244,100
HIT100918311.pdbqt,0.424385,100
HIT101361736.pdbqt,0.42413,100
HIT101215278.pdbqt,0.424103,100
HIT104927528.pdbqt,0.424026,100
HIT103826584.pdbqt,0.423843,100
HIT104673728.pdbqt,0.423743,100
HIT211496547.pdbqt,0.423734,100
HIT107143704.pdbqt,0.423728,100
HIT211737730.pdbqt,0.42357,100
HIT103600719.pdbqt,0.423552,100
HIT101447189.pdbqt,0.423295,100
HIT104238269.pdbqt,0.423247,100
HIT101072756.pdbqt,0.423234,100
HIT103268866.pdbqt,0.423122,100
HIT102833469.pdbqt,0.423111,100
HIT106077083.pdbqt,0.422928,100
HIT106125858.pdbqt,0.422899,100
HIT106575718.pdbqt,0.422485,100
HIT101062681.pdbqt,0.421504,100
HIT103601903.pdbqt,0.421258,100
HIT100539569.pdbqt,0.421186,100
HIT103981644.pdbqt,0.420557,100
HIT106471112.pdbqt,0.420544,7.36634
HIT106727116.pdbqt,0.420147,100
HIT105505278.pdbqt,0.420035,100
HIT106500366.pdbqt,0.41992,100
HIT101043023.pdbqt,0.419758,100
HIT211496585.pdbqt,0.419321,100
HIT104887077.pdbqt,0.419272,100
HIT104502671.pdbqt,0.418645,100
HIT102156767.pdbqt,0.418132,100
HIT106596118.pdbqt,0.417991,100
HIT107401785.pdbqt,0.417475,100
HIT107150377.pdbqt,0.417396,100
HIT103070916.pdbqt,0.417305,100
HIT107432372.pdbqt,0.41715,100
HIT105815059.pdbqt,0.416335,100
HIT105565684.pdbqt,0.416289,7.10218
HIT107162299.pdbqt,0.41545,4.9835
HIT101383519.pdbqt,0.415445,100
HIT104051958.pdbqt,0.41534,5.61783
HIT101904830.pdbqt,0.415161,100
HIT105283966.pdbqt,0.414769,100
HIT103387903.pdbqt,0.414663,100
HIT106450381.pdbqt,0.414315,100
HIT105614366.pdbqt,0.414177,4.64985
HIT101877795.pdbqt,0.414057,100
HIT104677789.pdbqt,0.414053,100
HIT103979396.pdbqt,0.414012,100
HIT104559143.pdbqt,0.413988,100
HIT104669757.pdbqt,0.413454,100
HIT107145386.pdbqt,0.413294,100
HIT211496586.pdbqt,0.413038,100
HIT103424848.pdbqt,0.412913,100
HIT101781744.pdbqt,0.412631,100
HIT107440330.pdbqt,0.412295,100
HIT103945461.pdbqt,0.412097,100
HIT103328728.pdbqt,0.412009,100
HIT211510447.pdbqt,0.411776,100
HIT104641742.pdbqt,0.411112,100
HIT103155160.pdbqt,0.411034,100
HIT107019304.pdbqt,0.410826,100
HIT106852550.pdbqt,0.410537,100
HIT211502721.pdbqt,0.41026,100
HIT105602777.pdbqt,0.409964,100
HIT101780588.pdbqt,0.409644,100
HIT100000593.pdbqt,0.409503,100
HIT107226304.pdbqt,0.409448,100
HIT104991008.pdbqt,0.409177,100
HIT103044628.pdbqt,0.408966,100
HIT107394794.pdbqt,0.408886,100
HIT104243842.pdbqt,0.408874,100
HIT106043245.pdbqt,0.408171,100
HIT107720064.pdbqt,0.408005,100
HIT101525228.pdbqt,0.407918,100
HIT107727229.pdbqt,0.407685,100
HIT211347300.pdbqt,0.407649,100
HIT101472560.pdbqt,0.407037,100
HIT106639359.pdbqt,0.40632,100
HIT103203714.pdbqt,0.406218,100
HIT101784945.pdbqt,0.406167,100
HIT103541617.pdbqt,0.405947,100
HIT107549592.pdbqt,0.40531,100
HIT100538197.pdbqt,0.404974,100
HIT106452181.pdbqt,0.404922,100
HIT100423434.pdbqt,0.404887,100
HIT105659355.pdbqt,0.404557,100
HIT105264912.pdbqt,0.404336,3.50185
HIT106369199.pdbqt,0.404069,7.39858
HIT101677334.pdbqt,0.403663,100
HIT107164591.pdbqt,0.403466,5.21928
HIT106018999.pdbqt,0.403417,100
HIT107747521.pdbqt,0.403326,100
HIT100185999.pdbqt,0.403291,100
HIT100319685.pdbqt,0.403222,100
HIT102179159.pdbqt,0.402973,100
HIT104647406.pdbqt,0.402655,100
HIT106070630.pdbqt,0.402595,4.0366
HIT101161491.pdbqt,0.401566,100
HIT100955547.pdbqt,0.4014,100
HIT103980914.pdbqt,0.400543,100
HIT107627590.pdbqt,0.400345,100
HIT105393492.pdbqt,0.400115,100
HIT100645682.pdbqt,0.400114,100
HIT105253640.pdbqt,0.400021,100
HIT102901471.pdbqt,0.399404,100
HIT106004809.pdbqt,0.399371,100
HIT106173730.pdbqt,0.398902,100
HIT106050835.pdbqt,0.398221,100
HIT100763721.pdbqt,0.398015,100
HIT107733837.pdbqt,0.398009,100
HIT100359758.pdbqt,0.397792,100
HIT102796214.pdbqt,0.39773,100
HIT102864433.pdbqt,0.397565,100
HIT211510431.pdbqt,0.397508,100
HIT103828342.pdbqt,0.397182,100
HIT211462253.pdbqt,0.397051,100
HIT103921589.pdbqt,0.396622,100
HIT103903653.pdbqt,0.396379,100
HIT102169329.pdbqt,0.396135,100
HIT103788919.pdbqt,0.395695,100
HIT105002242.pdbqt,0.395514,100
HIT101857205.pdbqt,0.395071,100
HIT101496205.pdbqt,0.394767,100
HIT103419840.pdbqt,0.394637,100
HIT105875782.pdbqt,0.394617,100
HIT100725951.pdbqt,0.394571,100
HIT103562212.pdbqt,0.394011,100
HIT103841411.pdbqt,0.393648,100
HIT106675689.pdbqt,0.393364,100
HIT106749895.pdbqt,0.393346,100
HIT106735642.pdbqt,0.393013,100
HIT102963482.pdbqt,0.392248,100
HIT107263299.pdbqt,0.392081,100
HIT107709735.pdbqt,0.392035,7.89198
HIT105958294.pdbqt,0.391811,100
HIT103595510.pdbqt,0.391572,100
HIT103112514.pdbqt,0.391066,100
HIT102050526.pdbqt,0.390794,100
HIT101109552.pdbqt,0.390684,100
HIT102323775.pdbqt,0.390518,100
HIT211696852.pdbqt,0.390393,100
HIT103523695.pdbqt,0.390213,7.56216
HIT106063058.pdbqt,0.389521,100
HIT102548004.pdbqt,0.389431,100
HIT100516648.pdbqt,0.389033,4.85818
HIT211730807.pdbqt,0.388848,100
HIT106177526.pdbqt,0.388792,100
HIT101223449.pdbqt,0.388526,100
HIT103078861.pdbqt,0.388034,100
HIT101144666.pdbqt,0.387574,100
HIT211730795.pdbqt,0.387542,100
HIT102481641.pdbqt,0.387261,100
HIT103669185.pdbqt,0.387245,100
HIT101960901.pdbqt,0.38705,100
HIT102824854.pdbqt,0.386904,100
HIT104730974.pdbqt,0.386813,5.07929
HIT103318605.pdbqt,0.385834,100
HIT213610437.pdbqt,0.385598,100
HIT104793255.pdbqt,0.384846,6.12601
HIT102765968.pdbqt,0.384389,100
HIT104076044.pdbqt,0.384367,100
HIT104208046.pdbqt,0.383299,100
HIT106004980.pdbqt,0.382977,100
HIT105083223.pdbqt,0.382817,100
HIT106051859.pdbqt,0.382716,100
HIT101150246.pdbqt,0.382697,3.53493
HIT100610885.pdbqt,0.382363,100
HIT106868351.pdbqt,0.382343,100
HIT213603823.pdbqt,0.382107,100
HIT101009434.pdbqt,0.38193,100
HIT211688179.pdbqt,0.381396,100
HIT103566937.pdbqt,0.381329,100
HIT211730818.pdbqt,0.381188,100
HIT211718647.pdbqt,0.38082,100
HIT100823661.pdbqt,0.380442,100
HIT211502728.pdbqt,0.37994,100
HIT103871099.pdbqt,0.37994,100
HIT101912260.pdbqt,0.379371,100
HIT103198622.pdbqt,0.37927,6.87063
HIT100625858.pdbqt,0.37927,100
HIT104080044.pdbqt,0.37902,100
HIT101361475.pdbqt,0.378222,100
HIT103853285.pdbqt,0.378152,100
HIT100154481.pdbqt,0.378078,100
HIT106241750.pdbqt,0.377666,6.1919
HIT100156340.pdbqt,0.376888,100
HIT102364086.pdbqt,0.376609,100
HIT100879190.pdbqt,0.376483,100
HIT106952613.pdbqt,0.376469,100
HIT211730848.pdbqt,0.376417,100
HIT103624581.pdbqt,0.376395,100
HIT104602114.pdbqt,0.375627,100
HIT105796861.pdbqt,0.375594,100
HIT104284135.pdbqt,0.375471,100
HIT101233546.pdbqt,0.374951,100
HIT104369946.pdbqt,0.374924,100
HIT100157668.pdbqt,0.374669,5.81646
HIT102355478.pdbqt,0.374646,100
HIT104769072.pdbqt,0.374135,7.4232
HIT105261583.pdbqt,0.374069,100
HIT103221645.pdbqt,0.374012,100
HIT102575109.pdbqt,0.373972,100
HIT101402597.pdbqt,0.373912,100
HIT103783463.pdbqt,0.373323,5.54089
HIT103945860.pdbqt,0.372612,100
HIT106558423.pdbqt,0.372586,6.97681
HIT107568385.pdbqt,0.372427,100
HIT106059971.pdbqt,0.372198,100
HIT102709043.pdbqt,0.372165,100
HIT105096552.pdbqt,0.372145,100
HIT211702030.pdbqt,0.371992,100
HIT211510465.pdbqt,0.371284,100
HIT104217297.pdbqt,0.370798,100
HIT213609731.pdbqt,0.370757,2.13017
HIT103897663.pdbqt,0.370428,100
HIT100914862.pdbqt,0.368797,100
HIT102225519.pdbqt,0.368732,100
HIT100308588.pdbqt,0.368655,100
HIT101161635.pdbqt,0.368525,100
HIT105418214.pdbqt,0.36836,100
HIT106902866.pdbqt,0.367988,100
HIT107522825.pdbqt,0.367889,6.94804
HIT107067848.pdbqt,0.367872,100
HIT105745908.pdbqt,0.367206,100
HIT100174876.pdbqt,0.366939,100
HIT106194258.pdbqt,0.366856,100
HIT104889742.pdbqt,0.366366,100
HIT104131067.pdbqt,0.364954,100
HIT101526335.pdbqt,0.364596,7.59511
HIT102597353.pdbqt,0.364505,6.5677
HIT100834594.pdbqt,0.364341,100
HIT100741142.pdbqt,0.364246,100
HIT105083273.pdbqt,0.364063,100
HIT101061672.pdbqt,0.364036,6.7973
HIT211502723.pdbqt,0.363906,100
HIT103237794.pdbqt,0.363788,100
HIT104334799.pdbqt,0.362786,100
HIT105943812.pdbqt,0.362161,100
HIT105285227.pdbqt,0.361903,100
HIT107549133.pdbqt,0.361096,100
HIT100381774.pdbqt,0.360427,100
HIT103638514.pdbqt,0.360249,100
HIT211519969.pdbqt,0.360036,100
HIT100247478.pdbqt,0.359899,100
HIT101219442.pdbqt,0.359734,100
HIT104478105.pdbqt,0.359643,100
HIT106988449.pdbqt,0.359536,7.42929
HIT103634117.pdbqt,0.359473,100
HIT104148062.pdbqt,0.359246,100
HIT107048120.pdbqt,0.358862,5.72191
HIT211502720.pdbqt,0.358793,100
HIT105968809.pdbqt,0.358706,100
HIT103847550.pdbqt,0.358688,100
HIT101772607.pdbqt,0.358242,100
HIT106118996.pdbqt,0.358168,100
HIT107551688.pdbqt,0.358064,100
HIT106042710.pdbqt,0.357505,100
HIT105600551.pdbqt,0.357134,100
HIT106820082.pdbqt,0.356774,100
HIT105529745.pdbqt,0.355596,100
HIT102073407.pdbqt,0.355143,100
HIT100773858.pdbqt,0.355091,100
HIT102761246.pdbqt,0.35502,100
HIT106218173.pdbqt,0.354962,100
HIT104407938.pdbqt,0.354701,100
HIT105055620.pdbqt,0.35465,100
HIT100084665.pdbqt,0.354419,100
HIT100059810.pdbqt,0.353599,100
HIT211695845.pdbqt,0.353492,100
HIT102593106.pdbqt,0.353259,100
HIT104793128.pdbqt,0.353096,100
HIT107749926.pdbqt,0.352732,100
HIT102634363.pdbqt,0.352456,100
HIT104752144.pdbqt,0.351516,100
HIT103354199.pdbqt,0.351458,7.3635
HIT107349356.pdbqt,0.351423,100
HIT106501433.pdbqt,0.351103,100
HIT106772201.pdbqt,0.350488,100
HIT100858483.pdbqt,0.350431,100
HIT107266079.pdbqt,0.348948,100
HIT211730815.pdbqt,0.348528,100
HIT102091532.pdbqt,0.347836,7.54954
HIT106265410.pdbqt,0.347808,100
HIT101811432.pdbqt,0.347761,100
HIT105764664.pdbqt,0.347515,100
HIT104540966.pdbqt,0.34714,100
HIT103947704.pdbqt,0.34674,100
HIT100595206.pdbqt,0.345991,100
HIT103203831.pdbqt,0.345565,100
HIT106149958.pdbqt,0.345478,100
HIT102750670.pdbqt,0.345339,100
HIT104676908.pdbqt,0.344856,100
