standardized_smiles,rmsd,title_vina,Original_SMILES_vina,score_vina,title_glide,Original_SMILES_glide,score_glide,PharmFit_score,Total_RSA,Side_chain_RSA
Cc1ccc2c(Nc3ccccc3F)c(C(=O)N3CCCC3)cnc2n1,0.6453337633766316,HIT107557962.pdbqt,Cc1ccc2c(Nc3ccccc3F)c(C(=O)N3CCCC3)cnc2n1,-8.0,ligprep_chemdiv-stock1_03_400000_split-10_5.sdf:28952,Cc1ccc2c(Nc3ccccc3F)c(C(=O)N3CCCC3)cnc2n1,-6.38641,1.35092,0.3014823305107165,0.0432010482911585
CC1=C(C#N)C(C(F)(F)F)(C(F)(F)F)N=C(c2ccc(C(C)(C)C)cc2)N1,0.7904943575126008,HIT102512859.pdbqt,CC1=C(C#N)C(C(F)(F)F)(C(F)(F)F)N=C(c2ccc(C(C)(C)C)cc2)N1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_6.sdf:9071,CC1=C(C#N)C(C(F)(F)F)(C(F)(F)F)N=C(c2ccc(C(C)(C)C)cc2)N1,-7.74184,1.35028,0.3088124007816054,0.0382914073098856
CCOC(=O)N1CCN(C(=O)CC(c2ccc(C(C)(C)C)cc2)c2c[nH]c3ccccc23)CC1,1.2488377888825966,HIT104495657.pdbqt,CCOC(=O)N1CCN(C(=O)CC(c2ccc(C(C)(C)C)cc2)c2c[nH]c3ccccc23)CC1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_2.sdf:19304,CCOC(=O)N1CCN(C(=O)C[C@@H](c2ccc(C(C)(C)C)cc2)c2c[nH]c3ccccc23)CC1,-6.10917,1.35006,0.2982171968218109,0.0382914073098856
COc1ccc(-c2cc(C(F)(F)F)n3nc(C(=O)NCc4cnn(C)c4C)cc3n2)cc1OC,1.7369533472687848,HIT107473055.pdbqt,COc1ccc(-c2cc(C(F)(F)F)n3nc(C(=O)NCc4cnn(C)c4C)cc3n2)cc1OC,-7.7,ligprep_chemdiv-stock1_04_414266_split-10_7.sdf:11081,COc1ccc(-c2cc(C(F)(F)F)n3nc(C(=O)NCc4cnn(C)c4C)cc3n2)cc1OC,-6.58119,1.34938,0.3027949840325776,0.0405544618026743
O=C(OCC(=O)c1cccc2ccccc12)c1ccc2c(c1)-c1ccccc1C2=O,1.9479640390246773,HIT103184625.pdbqt,O=C(OCC(=O)c1cccc2ccccc12)c1ccc2c(c1)-c1ccccc1C2=O,-8.4,ligprep_chemdiv-stock1_04_414266_split-10_8.sdf:32687,O=C(OCC(=O)c1cccc2ccccc12)c1ccc2c(c1)-c1ccccc1C2=O,-6.22199,1.34839,0.3314553713421851,0.0504932045472717
COc1ccc(S(=O)(=O)Oc2cccc(CN(Cc3ccco3)C(=O)c3ccccc3F)c2)cc1,1.7861637302970232,HIT106548086.pdbqt,COc1ccc(S(=O)(=O)Oc2cccc(CN(Cc3ccco3)C(=O)c3ccccc3F)c2)cc1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_1.sdf:10091,COc1ccc(S(=O)(=O)Oc2cccc(CN(Cc3ccco3)C(=O)c3ccccc3F)c2)cc1,-6.27706,1.34548,0.3146512141803471,0.0382914073098856
Cc1ccc(NC(=O)CN(Cc2ccccc2)S(=O)(=O)c2ccc3nc(C)sc3c2)nc1,2.07397993428396,HIT211483356.pdbqt,Cc1ccc(NC(=O)CN(Cc2ccccc2)S(=O)(=O)c2ccc3nc(C)sc3c2)nc1,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_7.sdf:4215,Cc1ccc(NC(=O)CN(Cc2ccccc2)S(=O)(=O)c2ccc3nc(C)sc3c2)nc1,-7.4186,1.34334,0.3187524451996719,0.0451048324078659
C1=C(c2ccccc2)Nc2ncnn2C1c1cccc2ccccc12,2.407503611129171,HIT103550314.pdbqt,C1=C(c2ccccc2)Nc2ncnn2C1c1cccc2ccccc12,-8.1,ligprep_chemdiv-stock1_01_400000_split-10_4.sdf:37235,C1=C(c2ccccc2)Nc2ncnn2[C@H]1c1cccc2ccccc12,-7.2899,1.34321,0.3129919738060104,0.040163006883585
Cc1ccc(NC(=S)NN=C2CC3(CCCCC3)Oc3ccc(O)cc32)cc1,2.2156413426558275,HIT211506357.pdbqt,Cc1ccc(NC(=S)N/N=C2\CC3(CCCCC3)Oc3ccc(O)cc32)cc1,-8.1,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:12201,Cc1ccc(NC(=S)N/N=C2\CC3(CCCCC3)Oc3ccc(O)cc32)cc1,-6.64514,1.34187,0.3317418010411001,0.0525420335592474
Cc1ccc(C2=CC(c3c(F)cccc3Cl)n3c(nc4ccccc43)N2)cc1,2.0403747063958626,HIT102188127.pdbqt,Cc1ccc(C2=CC(c3c(F)cccc3Cl)n3c(nc4ccccc43)N2)cc1,-8.7,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24730,Cc1ccc(C2=C[C@@H](c3c(F)cccc3Cl)n3c(nc4ccccc43)N2)cc1,-6.85067,1.34168,0.320339486331563,0.050157312843214
CCOC(=O)c1c(NC(=O)c2cc3n(n2)C(C(F)(F)F)CC(c2ccc(Cl)c(Cl)c2)N3)sc2c1CCCC2,1.6999394702846269,HIT103508955.pdbqt,CCOC(=O)c1c(NC(=O)c2cc3n(n2)C(C(F)(F)F)CC(c2ccc(Cl)c(Cl)c2)N3)sc2c1CCCC2,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:10635,CCOC(=O)c1c(NC(=O)c2cc3n(n2)[C@H](C(F)(F)F)C[C@H](c2ccc(Cl)c(Cl)c2)N3)sc2c1CCCC2,-5.91127,1.33984,0.3265303752044997,0.0492122145062611
COc1cccc(C2CC(c3cccs3)=NN2C(=O)CSc2nnc(CNC(=O)c3ccccc3)n2-c2cccc(C)c2)c1OC,1.4454875142708925,HIT106386121.pdbqt,COc1cccc(C2CC(c3cccs3)=NN2C(=O)CSc2nnc(CNC(=O)c3ccccc3)n2-c2cccc(C)c2)c1OC,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_6.sdf:30176,COc1cccc([C@@H]2CC(c3cccs3)=NN2C(=O)CSc2nnc(CNC(=O)c3ccccc3)n2-c2cccc(C)c2)c1OC,-7.40333,1.33946,0.2996975298834762,0.0386190894355371
Cc1ccc(-c2c(N3CCCc4ccccc43)c(=O)c2=O)cc1C,0.4364085752862041,HIT106106114.pdbqt,Cc1ccc(-c2c(N3CCCc4ccccc43)c(=O)c2=O)cc1C,-8.0,ligprep_chemdiv-stock1_02_400000_split-10_2.sdf:28527,Cc1ccc(-c2c(N3CCCc4ccccc43)c(=O)c2=O)cc1C,-6.64613,1.33783,0.301181106391359,0.0395510210055891
Cc1ccc(C(=O)N=c2scc(C)n2Cc2ccc(C(=O)N3CCCC3)o2)cc1,0.8606452016385427,HIT211513449.pdbqt,Cc1ccc(C(=O)/N=c2\scc(C)n2Cc2ccc(C(=O)N3CCCC3)o2)cc1,-7.7,ligprep_chemdiv-stock1_04_414266_split-10_1.sdf:11478,Cc1ccc(C(=O)/N=c2\scc(C)n2Cc2ccc(C(=O)N3CCCC3)o2)cc1,-6.08269,1.33718,0.3103181644157748,0.039302912656713
Cc1ccc(C2C=C(c3ccc(Cl)cc3)Nc3nnnn32)c(C)c1,0.6597919391116147,HIT101984908.pdbqt,Cc1ccc(C2C=C(c3ccc(Cl)cc3)Nc3nnnn32)c(C)c1,-7.9,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24223,Cc1ccc([C@H]2C=C(c3ccc(Cl)cc3)Nc3nnnn32)c(C)c1,-7.2367,1.3334,0.3140643483418451,0.0404275696171815
O=C(CSc1nc2c(oc3ccccc32)c(=O)n1-c1ccccc1)Nc1ccc(F)cc1,1.461598058312374,HIT104643386.pdbqt,O=C(CSc1nc2c(oc3ccccc32)c(=O)n1-c1ccccc1)Nc1ccc(F)cc1,-8.0,ligprep_chemdiv-stock1_01_400000_split-10_9.sdf:6269,O=C(CSc1nc2c(oc3ccccc32)c(=O)n1-c1ccccc1)Nc1ccc(F)cc1,-5.85529,1.32984,0.3322757159312237,0.052999579794451
CC1(C)CC(=O)c2c(-c3ccccc3)nc3ccc4ccccc4c3c2C1,0.4942540484856391,HIT103576717.pdbqt,CC1(C)CC(=O)c2c(-c3ccccc3)nc3ccc4ccccc4c3c2C1,-8.6,ligprep_chemdiv-stock1_01_400000_split-10_4.sdf:35915,CC1(C)CC(=O)c2c(-c3ccccc3)nc3ccc4ccccc4c3c2C1,-6.06413,1.32807,0.3245077226783622,0.0455780443274445
CC(C)c1ccc(C2=CC(c3cccc(Br)c3)n3nnnc3N2)cc1,0.728827670989515,HIT101379705.pdbqt,CC(C)c1ccc(C2=CC(c3cccc(Br)c3)n3nnnc3N2)cc1,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24867,CC(C)c1ccc(C2=C[C@H](c3cccc(Br)c3)n3nnnc3N2)cc1,-7.20153,1.32725,0.312620579520575,0.0398041156637055
COc1ccc(N2C(=O)c3c(c4ccccc4n3C)C2c2cccc(C)c2)cc1,0.6986243897338796,HIT104271088.pdbqt,COc1ccc(N2C(=O)c3c(c4ccccc4n3C)C2c2cccc(C)c2)cc1,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_9.sdf:15175,COc1ccc(N2C(=O)c3c(c4ccccc4n3C)[C@H]2c2cccc(C)c2)cc1,-6.59557,1.32639,0.3113882338376583,0.0382914073098856
COc1cccc(C2=CC(c3ccccc3C)n3ncnc3N2)c1,1.9568030891184045,HIT103958063.pdbqt,COc1cccc(C2=CC(c3ccccc3C)n3ncnc3N2)c1,-7.9,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24571,COc1cccc(C2=C[C@H](c3ccccc3C)n3ncnc3N2)c1,-7.20451,1.32549,0.3032314963212326,0.0393580460967837
CC(=O)N1N=C(c2c(-c3ccccc3)c3cc(Cl)ccc3[nH]c2=O)CC1c1ccco1,2.0364897874022225,HIT100234320.pdbqt,CC(=O)N1N=C(c2c(-c3ccccc3)c3cc(Cl)ccc3[nH]c2=O)CC1c1ccco1,-8.0,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:39996,CC(=O)N1N=C(c2c(-c3ccccc3)c3cc(Cl)ccc3[nH]c2=O)C[C@H]1c1ccco1,-6.08579,1.32133,0.3159246284131879,0.0412921365710018
Cc1ccc2c(Nc3ccccc3)c(C(=O)N3CCCC(C)C3)cnc2n1,1.122475463725897,HIT100553404.pdbqt,Cc1ccc2c(Nc3ccccc3)c(C(=O)N3CCCC(C)C3)cnc2n1,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_5.sdf:29364,Cc1ccc2c(Nc3ccccc3)c(C(=O)N3CCC[C@H](C)C3)cnc2n1,-6.03749,1.32054,0.3017092038550299,0.0438312631684002
O=C(Nc1ccc(SC2=C(Nc3ccc(F)cc3)C(=O)N(c3ccccc3)C2=O)cc1)c1ccc([N+](=O)[O-])cc1,1.050399734386866,HIT105647316.pdbqt,O=C(Nc1ccc(SC2=C(Nc3ccc(F)cc3)C(=O)N(c3ccccc3)C2=O)cc1)c1ccc([N+](=O)[O-])cc1,-8.2,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:26471,O=C(Nc1ccc(SC2=C(Nc3ccc(F)cc3)C(=O)N(c3ccccc3)C2=O)cc1)c1ccc([N+](=O)[O-])cc1,-6.1207,1.31999,0.3092560211052064,0.0405243766133637
Cc1noc2ncnc(N3CCCC(C(=O)NCCc4ccccc4)C3)c12,2.076673027812622,HIT103146979.pdbqt,Cc1noc2ncnc(N3CCCC(C(=O)NCCc4ccccc4)C3)c12,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_3.sdf:34533,Cc1noc2ncnc(N3CCC[C@@H](C(=O)NCCc4ccccc4)C3)c12,-5.91908,1.31961,0.3247676323279124,0.0445194276041647
FC(F)(F)c1ccc(C2Nc3ccc(Cl)cc3C3OCCC23)cc1,0.7925648530246592,HIT211702228.pdbqt,FC(F)(F)c1ccc(C2Nc3ccc(Cl)cc3[C@H]3OCC[C@@H]23)cc1,-8.0,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:8090,FC(F)(F)c1ccc([C@@H]2Nc3ccc(Cl)cc3[C@H]3OCC[C@H]32)cc1,-6.14153,1.31918,0.3135658810173048,0.0408779069041483
Cc1ccccc1C(=O)N1CCN(C(=O)c2cc(-c3cccnc3)[nH]n2)CC1,1.430015844942187,HIT101864517.pdbqt,Cc1ccccc1C(=O)N1CCN(C(=O)c2cc(-c3cccnc3)[nH]n2)CC1,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_8.sdf:13457,Cc1ccccc1C(=O)N1CCN(C(=O)c2cc(-c3cccnc3)[nH]n2)CC1,-6.36127,1.31772,0.3185494464283897,0.0474432247277158
Cc1ccc(N2C(=O)C(Nc3ccccc3)=C(Sc3cccc(NC(=O)c4ccc5c(c4)OCO5)c3)C2=O)cc1,0.7667874609368628,HIT105586180.pdbqt,Cc1ccc(N2C(=O)C(Nc3ccccc3)=C(Sc3cccc(NC(=O)c4ccc5c(c4)OCO5)c3)C2=O)cc1,-8.3,ligprep_chemdiv-stock1_04_414266_split-10_4.sdf:1223,Cc1ccc(N2C(=O)C(Nc3ccccc3)=C(Sc3cccc(NC(=O)c4ccc5c(c4)OCO5)c3)C2=O)cc1,-6.43549,1.31753,0.2996541103153311,0.0418575648098349
Cc1ccc(NS(=O)(=O)c2cc(F)ccc2CN2C(=O)c3cccnc3C2=O)cc1Cl,2.280307242032204,HIT211464476.pdbqt,Cc1ccc(NS(=O)(=O)c2cc(F)ccc2CN2C(=O)c3cccnc3C2=O)cc1Cl,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_3.sdf:16737,Cc1ccc(NS(=O)(=O)c2cc(F)ccc2CN2C(=O)c3cccnc3C2=O)cc1Cl,-5.8679,1.31736,0.3343554049716941,0.0547885258459999
O=C1c2ccccc2C2(O)N(c3ccccc3)C(=S)N(c3ccccc3)C12O,0.7296132571438096,HIT104617360.pdbqt,O=C1c2ccccc2C2(O)N(c3ccccc3)C(=S)N(c3ccccc3)C12O,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_4.sdf:30708,O=C1c2ccccc2[C@@]2(O)N(c3ccccc3)C(=S)N(c3ccccc3)[C@@]12O,-6.27959,1.31505,0.3295872361173299,0.0479825794965663
Cc1ccc(-c2c(C(=O)N3CCc4ccccc43)oc(=O)c3ccccc23)cc1,2.064954757206643,HIT211522373.pdbqt,Cc1ccc(-c2c(C(=O)N3CCc4ccccc43)oc(=O)c3ccccc23)cc1,-8.7,ligprep_chemdiv-stock1_01_400000_split-10_8.sdf:4516,Cc1ccc(-c2c(C(=O)N3CCc4ccccc43)oc(=O)c3ccccc23)cc1,-6.35305,1.31333,0.3304722406823222,0.0491034610441994
CCCCc1nc2c3ccccc3n(CC(=O)N3CCN(c4ccccc4OC)CC3)c(=O)n2n1,1.6631307315679416,HIT102627695.pdbqt,CCCCc1nc2c3ccccc3n(CC(=O)N3CCN(c4ccccc4OC)CC3)c(=O)n2n1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_9.sdf:18935,CCCCc1nc2c3ccccc3n(CC(=O)N3CCN(c4ccccc4OC)CC3)c(=O)n2n1,-6.0642,1.31253,0.3281923990322229,0.0473049698110604
COc1cccc(C(=O)NCc2ccc(-c3nc4ncccc4o3)cc2)c1,1.8295129056259345,HIT105074765.pdbqt,COc1cccc(C(=O)NCc2ccc(-c3nc4ncccc4o3)cc2)c1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_2.sdf:5609,COc1cccc(C(=O)NCc2ccc(-c3nc4ncccc4o3)cc2)c1,-6.28495,1.3116,0.3099387460612893,0.0428421055254174
COC(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)C(=O)N(C)c2ncccc2O3)cc1,0.9818800739792114,HIT101252317.pdbqt,COC(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)C(=O)N(C)c2ncccc2O3)cc1,-7.9,ligprep_chemdiv-stock1_03_400000_split-10_7.sdf:8564,COC(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)C(=O)N(C)c2ncccc2O3)cc1,-6.34976,1.3111,0.3265217400136005,0.0512859030138534
CCc1ccc(NC(=O)CSc2nc3c(cnn3-c3ccccc3OC)c(=O)[nH]2)cc1,2.2082926049399028,HIT105440674.pdbqt,CCc1ccc(NC(=O)CSc2nc3c(cnn3-c3ccccc3OC)c(=O)[nH]2)cc1,-7.7,ligprep_chemdiv-stock1_02_400000_split-10_9.sdf:22404,CCc1ccc(NC(=O)CSc2nc3c(cnn3-c3ccccc3OC)c(=O)[nH]2)cc1,-6.04803,1.30989,0.3370004475309526,0.0555421156825622
Cc1ccc(C2c3cccn3-c3ccccc3CN2C(=O)NCc2ccccc2)cc1,1.4126821134099452,HIT104541943.pdbqt,Cc1ccc(C2c3cccn3-c3ccccc3CN2C(=O)NCc2ccccc2)cc1,-7.7,ligprep_chemdiv-stock1_02_400000_split-10_6.sdf:35510,Cc1ccc([C@@H]2c3cccn3-c3ccccc3CN2C(=O)NCc2ccccc2)cc1,-6.02303,1.30969,0.3326270453248212,0.0519874408585371
N#Cc1c(NC(=O)c2cc3n(n2)C(C(F)(F)F)CC(c2ccc(Cl)cc2)N3)sc2c1CCCC2,2.413671518479192,HIT101078181.pdbqt,N#Cc1c(NC(=O)c2cc3n(n2)C(C(F)(F)F)CC(c2ccc(Cl)cc2)N3)sc2c1CCCC2,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:10822,N#Cc1c(NC(=O)c2cc3n(n2)[C@@H](C(F)(F)F)C[C@@H](c2ccc(Cl)cc2)N3)sc2c1CCCC2,-6.02666,1.30771,0.314104983584161,0.0417845573243223
Cc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3N2)cc1,0.5129333255605344,HIT106302981.pdbqt,Cc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3N2)cc1,-8.6,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:2259,Cc1ccc([C@@H]2C[C@@H](C(F)(F)F)n3nc(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3N2)cc1,-6.21813,1.30634,0.3289163021928226,0.0516628161620423
Cc1ccc2c(Nc3cc(F)ccc3C)c(C(=O)N3CCCC3)cnc2n1,0.6173423691443364,HIT100487674.pdbqt,Cc1ccc2c(Nc3cc(F)ccc3C)c(C(=O)N3CCCC3)cnc2n1,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_5.sdf:28975,Cc1ccc2c(Nc3cc(F)ccc3C)c(C(=O)N3CCCC3)cnc2n1,-5.92474,1.30485,0.2996799090397709,0.0421419020228966
COc1cc2c(=O)n(Cc3ccc(C(=O)N4CCCCC4)cc3)c(=O)n(CC(=O)NC3CCCC3)c2cc1OC,0.9479997441982791,HIT103931741.pdbqt,COc1cc2c(=O)n(Cc3ccc(C(=O)N4CCCCC4)cc3)c(=O)n(CC(=O)NC3CCCC3)c2cc1OC,-8.2,ligprep_chemdiv-stock1_02_400000_split-10_7.sdf:15338,COc1cc2c(=O)n(Cc3ccc(C(=O)N4CCCCC4)cc3)c(=O)n(CC(=O)NC3CCCC3)c2cc1OC,-6.3494,1.30462,0.3339943663056228,0.0539992813998618
CCc1ccccc1-n1c(SCc2cc(=O)n3cc(Br)ccc3n2)nc2[nH]ncc2c1=O,1.639706548059743,HIT103060125.pdbqt,CCc1ccccc1-n1c(SCc2cc(=O)n3cc(Br)ccc3n2)nc2[nH]ncc2c1=O,-8.1,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:4719,CCc1ccccc1-n1c(SCc2cc(=O)n3cc(Br)ccc3n2)nc2[nH]ncc2c1=O,-5.91956,1.30459,0.329754548867207,0.0492385493702764
CC1(C)CC(=O)c2cc(-c3ccccc3)n(-c3ccc(Cl)cc3)c2C1,0.47358186874077,HIT103163853.pdbqt,CC1(C)CC(=O)c2cc(-c3ccccc3)n(-c3ccc(Cl)cc3)c2C1,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:9533,CC1(C)CC(=O)c2cc(-c3ccccc3)n(-c3ccc(Cl)cc3)c2C1,-6.28725,1.30063,0.3143520625455879,0.0413766613362456
COc1ccc(NC(=O)N2CCc3c([nH]c4ccccc34)C2c2ccc(C)cc2)cc1OC,1.6799534458737342,HIT107620975.pdbqt,COc1ccc(NC(=O)N2CCc3c([nH]c4ccccc34)C2c2ccc(C)cc2)cc1OC,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_3.sdf:21903,COc1ccc(NC(=O)N2CCc3c([nH]c4ccccc34)[C@@H]2c2ccc(C)cc2)cc1OC,-6.01851,1.29964,0.3214628226052385,0.041165810224991
CCOc1ccc(C2=CC(c3c(F)cccc3Cl)n3c(nc4ccccc43)N2)cc1Cl,1.970353667205705,HIT100705408.pdbqt,CCOc1ccc(C2=CC(c3c(F)cccc3Cl)n3c(nc4ccccc43)N2)cc1Cl,-8.2,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24731,CCOc1ccc(C2=C[C@@H](c3c(F)cccc3Cl)n3c(nc4ccccc43)N2)cc1Cl,-6.53808,1.29378,0.3188675564955673,0.0492880595654939
COc1ccc(-c2nc3ccccc3c(=O)n2NCc2cccc([N+](=O)[O-])c2O)cc1,1.0580996579382456,HIT101171313.pdbqt,COc1ccc(-c2nc3ccccc3c(=O)n2NCc2cccc([N+](=O)[O-])c2O)cc1,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:32813,COc1ccc(-c2nc3ccccc3c(=O)n2NCc2cccc([N+](=O)[O-])c2O)cc1,-6.52705,1.29327,0.3274123941885613,0.0465227210404292
O=C1c2[nH]nc(-c3ccccc3O)c2C(c2ccc(OCc3ccccc3)cc2)N1Cc1ccco1,1.7881825396971582,HIT105802434.pdbqt,O=C1c2[nH]nc(-c3ccccc3O)c2C(c2ccc(OCc3ccccc3)cc2)N1Cc1ccco1,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_9.sdf:32719,O=C1c2[nH]nc(-c3ccccc3O)c2[C@@H](c2ccc(OCc3ccccc3)cc2)N1Cc1ccco1,-6.42542,1.29314,0.326797175032609,0.0450423758836838
O=C(NNC(=O)C(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1)c1cc2cc(Br)ccc2oc1=O,0.650410961952958,HIT102749725.pdbqt,O=C(NNC(=O)C(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1)c1cc2cc(Br)ccc2oc1=O,-7.9,ligprep_chemdiv-stock1_04_414266_split-10_8.sdf:4794,O=C(NNC(=O)C(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1)c1cc2cc(Br)ccc2oc1=O,-6.05215,1.29299,0.3109225343186596,0.0400653799659531
Cc1ccc(Cl)cc1NC(=O)C1CCCN(c2nnc(N3CCCC3=O)s2)C1,2.4232802205157484,HIT211523003.pdbqt,Cc1ccc(Cl)cc1NC(=O)C1CCCN(c2nnc(N3CCCC3=O)s2)C1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_2.sdf:12728,Cc1ccc(Cl)cc1NC(=O)[C@@H]1CCCN(c2nnc(N3CCCC3=O)s2)C1,-5.97777,1.29244,0.3161445123964232,0.0424538837341325
Oc1ccc2c(c1)Oc1ncn3nc(-c4ccccn4)nc3c1C2c1cccnc1,0.9803415209337332,HIT102006256.pdbqt,Oc1ccc2c(c1)Oc1ncn3nc(-c4ccccn4)nc3c1C2c1cccnc1,-8.0,ligprep_chemdiv-stock1_04_414266_split-10_8.sdf:40906,Oc1ccc2c(c1)Oc1ncn3nc(-c4ccccn4)nc3c1[C@H]2c1cccnc1,-6.78555,1.29241,0.2992454950088725,0.0400721059137633
Cc1ccc(NC=C2C(=O)N(c3ccccc3)C(=O)c3ccccc32)c(C)c1,1.7659382113846938,HIT107572887.pdbqt,Cc1ccc(N/C=C2/C(=O)N(c3ccccc3)C(=O)c3ccccc32)c(C)c1,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_2.sdf:33078,Cc1ccc(N/C=C2/C(=O)N(c3ccccc3)C(=O)c3ccccc32)c(C)c1,-5.87355,1.29229,0.336214305869313,0.056223899966392
O=C1C(=Cc2cc3ccccc3nc2Cl)N2CCC1CC2,0.77104030158395,HIT102230283.pdbqt,O=C1/C(=C\c2cc3ccccc3nc2Cl)N2CCC1CC2,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_5.sdf:20492,O=C1/C(=C\c2cc3ccccc3nc2Cl)N2CCC1CC2,-6.62406,1.29196,0.2989148313477447,0.0414400874742532
Cc1ccc(-c2cc3c(n2-c2ccc(C(=O)N4CCC5(CC4)OCCO5)cc2)CCCCC3)cc1,0.7399941057680312,HIT101409937.pdbqt,Cc1ccc(-c2cc3c(n2-c2ccc(C(=O)N4CCC5(CC4)OCCO5)cc2)CCCCC3)cc1,-7.9,ligprep_chemdiv-stock1_03_400000_split-10_4.sdf:2226,Cc1ccc(-c2cc3c(n2-c2ccc(C(=O)N4CCC5(CC4)OCCO5)cc2)CCCCC3)cc1,-6.46269,1.29079,0.3209394140401563,0.0531713985328182
Cc1noc(C)c1C(=O)NCC1CCc2nc(-c3ccccc3)[nH]c(=O)c2CC1,1.073713998553457,HIT105546179.pdbqt,Cc1noc(C)c1C(=O)NCC1CCc2nc(-c3ccccc3)[nH]c(=O)c2CC1,-8.1,ligprep_chemdiv-stock1_04_414266_split-10_0.sdf:6583,Cc1noc(C)c1C(=O)NC[C@@H]1CCc2nc(-c3ccccc3)[nH]c(=O)c2CC1,-6.86274,1.29013,0.3257034536106319,0.0457633293918953
CCCSc1nc2c(c(=O)[nH]1)C(C(=O)Nc1ccc(F)cc1F)CC(=O)N2,0.7703264065268651,HIT104078779.pdbqt,CCCSc1nc2c(c(=O)[nH]1)C(C(=O)Nc1ccc(F)cc1F)CC(=O)N2,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:2949,CCCSc1nc2c(c(=O)[nH]1)[C@@H](C(=O)Nc1ccc(F)cc1F)CC(=O)N2,-6.87777,1.28942,0.3207387455514849,0.0386270317367424
COc1ccc(-c2ccc3nnc(CNC(=O)c4cc(Cl)ccc4OC)n3n2)cc1,1.2748084110955653,HIT104902188.pdbqt,COc1ccc(-c2ccc3nnc(CNC(=O)c4cc(Cl)ccc4OC)n3n2)cc1,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_8.sdf:3747,COc1ccc(-c2ccc3nnc(CNC(=O)c4cc(Cl)ccc4OC)n3n2)cc1,-6.14583,1.28901,0.3321107872442922,0.0494885678467141
Fc1cccc(Cl)c1C1C=C(c2ccc(Br)cc2)Nc2nnnn21,1.9823809554422176,HIT106899514.pdbqt,Fc1cccc(Cl)c1C1C=C(c2ccc(Br)cc2)Nc2nnnn21,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24414,Fc1cccc(Cl)c1[C@H]1C=C(c2ccc(Br)cc2)Nc2nnnn21,-6.91276,1.28889,0.3132618469302225,0.039971497037465
CCc1ccccc1N(C)C(=O)c1oc(=O)c2ccccc2c1-c1ccc(C)cc1,2.239605393218488,HIT103944035.pdbqt,CCc1ccccc1N(C)C(=O)c1oc(=O)c2ccccc2c1-c1ccc(C)cc1,-8.2,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:30653,CCc1ccccc1N(C)C(=O)c1oc(=O)c2ccccc2c1-c1ccc(C)cc1,-6.33779,1.28612,0.3310823514707225,0.0498368246037008
