standardized_smiles,rmsd,title_vina,Original_SMILES_vina,score_vina,title_glide,Original_SMILES_glide,score_glide,PharmFit_score
COc1cccc(C2=NC(=Cc3ccccc3OC)C(=O)N2c2cccc(Cl)c2C)c1,1.938232259293952,HIT211338345.pdbqt,COc1cccc(C2=N/C(=C\c3ccccc3OC)C(=O)N2c2cccc(Cl)c2C)c1,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:2579,COc1cccc(C2=N/C(=C\c3ccccc3OC)C(=O)N2c2cccc(Cl)c2C)c1,-6.71955,0.57318
FC(F)Oc1ccccc1C1C=C(c2ccc(I)cc2)Nc2ncnn21,1.2880010046878545,HIT102745170.pdbqt,FC(F)Oc1ccccc1C1C=C(c2ccc(I)cc2)Nc2ncnn21,-8.4,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24703,FC(F)Oc1ccccc1[C@H]1C=C(c2ccc(I)cc2)Nc2ncnn21,-7.33761,0.573071
Cc1nnc2c3ccccc3nc(Nc3cccc(C(F)(F)F)c3)n12,2.086103150853285,HIT102487560.pdbqt,Cc1nnc2c3ccccc3nc(Nc3cccc(C(F)(F)F)c3)n12,-8.0,ligprep_chemdiv-stock1_02_400000_split-10_3.sdf:23253,Cc1nnc2c3ccccc3nc(Nc3cccc(C(F)(F)F)c3)n12,-6.1903,0.572949
Cc1ccc(Cl)cc1NC(=O)c1cn(C)nc1C(=O)Nc1cc(Cl)ccc1C,0.5627360108053722,HIT105515841.pdbqt,Cc1ccc(Cl)cc1NC(=O)c1cn(C)nc1C(=O)Nc1cc(Cl)ccc1C,-7.7,ligprep_chemdiv-stock1_04_414266_split-10_7.sdf:32742,Cc1ccc(Cl)cc1NC(=O)c1cn(C)nc1C(=O)Nc1cc(Cl)ccc1C,-6.0068,0.572903
Cc1ccc(C)c(NC(=O)N2CC(C)C(c3nc(-c4ccncc4)no3)C2)c1,0.9566786484648716,HIT211716590.pdbqt,Cc1ccc(C)c(NC(=O)N2C[C@H](C)[C@@H](c3nc(-c4ccncc4)no3)C2)c1,-8.1,ligprep_chemdiv-stock1_03_400000_split-10_7.sdf:19122,Cc1ccc(C)c(NC(=O)N2C[C@H](c3nc(-c4ccncc4)no3)[C@@H](C)C2)c1,-6.15198,0.572467
Cc1cccc(-c2nnc3c4ccc(Cl)cc4nc(N4CC(C)OC(C)C4)n23)c1,2.1920572539244403,HIT211525201.pdbqt,Cc1cccc(-c2nnc3c4ccc(Cl)cc4nc(N4CC(C)OC(C)C4)n23)c1,-8.0,ligprep_chemdiv-stock1_04_414266_split-10_2.sdf:31263,Cc1cccc(-c2nnc3c4ccc(Cl)cc4nc(N4C[C@@H](C)O[C@H](C)C4)n23)c1,-5.87888,0.572464
CC1SC2(C(=O)Nc3ccccc32)N(c2ccc3c(c2)oc2ccccc23)C1=O,0.4174950443645589,HIT104203050.pdbqt,CC1SC2(C(=O)Nc3ccccc32)N(c2ccc3c(c2)oc2ccccc23)C1=O,-8.6,ligprep_chemdiv-stock1_01_400000_split-10_5.sdf:14304,C[C@H]1S[C@]2(C(=O)Nc3ccccc32)N(c2ccc3c(c2)oc2ccccc23)C1=O,-5.90274,0.572434
Cc1nc2ncccc2c(=O)n1-c1cccc(NC(=O)c2ccc(Cl)cc2)c1,0.7751760470554887,HIT106010598.pdbqt,Cc1nc2ncccc2c(=O)n1-c1cccc(NC(=O)c2ccc(Cl)cc2)c1,-8.5,ligprep_chemdiv-stock1_02_400000_split-10_4.sdf:26795,Cc1nc2ncccc2c(=O)n1-c1cccc(NC(=O)c2ccc(Cl)cc2)c1,-5.94051,0.571665
COc1ccc(N2CCN(C(=O)c3cccc(-n4cnc5cccnc54)c3)CC2)cc1,1.98911301897556,HIT105719444.pdbqt,COc1ccc(N2CCN(C(=O)c3cccc(-n4cnc5cccnc54)c3)CC2)cc1,-7.7,ligprep_chemdiv-stock1_02_400000_split-10_3.sdf:13935,COc1ccc(N2CCN(C(=O)c3cccc(-n4cnc5cccnc54)c3)CC2)cc1,-5.87868,0.571086
Cc1ccc(-c2nnc3c(SCC(=O)Nc4ccc(F)cc4F)nc4ccccc4n23)cc1,1.249518978841398,HIT103676127.pdbqt,Cc1ccc(-c2nnc3c(SCC(=O)Nc4ccc(F)cc4F)nc4ccccc4n23)cc1,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_6.sdf:26957,Cc1ccc(-c2nnc3c(SCC(=O)Nc4ccc(F)cc4F)nc4ccccc4n23)cc1,-6.13077,0.570894
O=C(c1ccc(F)c(F)c1)N1CC(c2n[nH]c(-c3ccncc3)n2)C2(CCC2)C1,2.2246269457116203,HIT101078893.pdbqt,O=C(c1ccc(F)c(F)c1)N1CC(c2n[nH]c(-c3ccncc3)n2)C2(CCC2)C1,-8.0,ligprep_chemdiv-stock1_04_414266_split-10_0.sdf:4819,O=C(c1ccc(F)c(F)c1)N1C[C@@H](c2n[nH]c(-c3ccncc3)n2)C2(CCC2)C1,-7.14548,0.570773
Cc1cnc(C(=O)NC2CC3CCC(C2)N3C(=O)CC2CCCCC2)cn1,0.6870579801939184,HIT211744808.pdbqt,Cc1cnc(C(=O)NC2C[C@@H]3CC[C@H](C2)N3C(=O)CC2CCCCC2)cn1,-7.7,ligprep_chemdiv-stock1_04_414266_split-10_0.sdf:25370,Cc1cnc(C(=O)N[C@@H]2C[C@H]3CC[C@@H](C2)N3C(=O)CC2CCCCC2)cn1,-6.26112,0.570767
Cc1ccc(N2C(=O)C(Nc3ccccc3)=C(Sc3ccc(NC(=O)c4cccs4)cc3)C2=O)cc1,0.4506751564782189,HIT103973555.pdbqt,Cc1ccc(N2C(=O)C(Nc3ccccc3)=C(Sc3ccc(NC(=O)c4cccs4)cc3)C2=O)cc1,-8.3,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:34979,Cc1ccc(N2C(=O)C(Nc3ccccc3)=C(Sc3ccc(NC(=O)c4cccs4)cc3)C2=O)cc1,-6.54412,0.570688
CCCCc1nc(N2CCN(C(=O)c3ccccc3OC)CC2)c2c(C)nn(-c3ccc(F)cc3)c2n1,1.6845254767713935,HIT100386980.pdbqt,CCCCc1nc(N2CCN(C(=O)c3ccccc3OC)CC2)c2c(C)nn(-c3ccc(F)cc3)c2n1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_2.sdf:24358,CCCCc1nc(N2CCN(C(=O)c3ccccc3OC)CC2)c2c(C)nn(-c3ccc(F)cc3)c2n1,-6.08407,0.570339
COc1ccccc1C(=O)N1CC(CO)C2(CCN(c3ccc(C#N)c(C(F)(F)F)c3)CC2)C1,1.8119475754492649,HIT104451705.pdbqt,COc1ccccc1C(=O)N1CC(CO)C2(CCN(c3ccc(C#N)c(C(F)(F)F)c3)CC2)C1,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_9.sdf:1147,COc1ccccc1C(=O)N1C[C@@H](CO)C2(CCN(c3ccc(C#N)c(C(F)(F)F)c3)CC2)C1,-6.25882,0.570146
CCc1cccc(C)c1Nc1c(-c2ccc(C(=O)NCc3ccccc3)cc2)nc2cnccn12,0.519716566161649,HIT102789602.pdbqt,CCc1cccc(C)c1Nc1c(-c2ccc(C(=O)NCc3ccccc3)cc2)nc2cnccn12,-8.2,ligprep_chemdiv-stock1_02_400000_split-10_1.sdf:7599,CCc1cccc(C)c1Nc1c(-c2ccc(C(=O)NCc3ccccc3)cc2)nc2cnccn12,-6.47073,0.569417
CC(=O)c1cccc(NC2=C(C(=O)N3CCOCC3)S(=O)(=O)c3ccccc32)c1,2.388667378440871,HIT211497424.pdbqt,CC(=O)c1cccc(NC2=C(C(=O)N3CCOCC3)S(=O)(=O)c3ccccc32)c1,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:13604,CC(=O)c1cccc(NC2=C(C(=O)N3CCOCC3)S(=O)(=O)c3ccccc32)c1,-6.03537,0.569325
CC1CCc2c(sc(NC(=O)CC(c3ccccc3)c3ccccc3)c2C(N)=O)C1,0.8635962250959653,HIT101328721.pdbqt,CC1CCc2c(sc(NC(=O)CC(c3ccccc3)c3ccccc3)c2C(N)=O)C1,-7.7,ligprep_chemdiv-stock1_04_414266_split-10_6.sdf:2330,C[C@H]1CCc2c(sc(NC(=O)CC(c3ccccc3)c3ccccc3)c2C(N)=O)C1,-6.21453,0.569238
Cc1cc(Cl)ccc1NC(=O)C1CCCN(c2ncnc3onc(C)c23)C1,2.25647512792917,HIT106756157.pdbqt,Cc1cc(Cl)ccc1NC(=O)C1CCCN(c2ncnc3onc(C)c23)C1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_3.sdf:34498,Cc1cc(Cl)ccc1NC(=O)[C@@H]1CCCN(c2ncnc3onc(C)c23)C1,-6.16613,0.569016
FC(F)Oc1ccccc1C1C=C(c2ccc(Br)cc2)Nc2ncnn21,1.2846411543246672,HIT100430899.pdbqt,FC(F)Oc1ccccc1C1C=C(c2ccc(Br)cc2)Nc2ncnn21,-8.4,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24626,FC(F)Oc1ccccc1[C@H]1C=C(c2ccc(Br)cc2)Nc2ncnn21,-7.60459,0.568717
FC(F)Oc1ccc(C2=CC(c3ccccc3OC(F)F)n3ncnc3N2)cc1,1.5546696218500722,HIT106675106.pdbqt,FC(F)Oc1ccc(C2=CC(c3ccccc3OC(F)F)n3ncnc3N2)cc1,-8.1,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24811,FC(F)Oc1ccc(C2=C[C@H](c3ccccc3OC(F)F)n3ncnc3N2)cc1,-7.68957,0.56778
CCN1C(=O)C2(C(C#N)=C(N)Oc3[nH]nc(-c4ccc(F)cc4)c32)c2ccccc21,2.509188745723737,HIT103041005.pdbqt,CCN1C(=O)C2(C(C#N)=C(N)Oc3[nH]nc(-c4ccc(F)cc4)c32)c2ccccc21,-8.0,ligprep_chemdiv-stock1_01_400000_split-10_5.sdf:523,CCN1C(=O)[C@]2(C(C#N)=C(N)Oc3[nH]nc(-c4ccc(F)cc4)c32)c2ccccc21,-5.87017,0.567663
O=C(Nc1ccc(SC2=C(Nc3ccccc3)C(=O)N(c3ccccc3)C2=O)cc1)c1cccs1,1.7637541105753451,HIT100818173.pdbqt,O=C(Nc1ccc(SC2=C(Nc3ccccc3)C(=O)N(c3ccccc3)C2=O)cc1)c1cccs1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:26491,O=C(Nc1ccc(SC2=C(Nc3ccccc3)C(=O)N(c3ccccc3)C2=O)cc1)c1cccs1,-6.37171,0.567297
Cc1ccc(N2C(=O)C(Nc3ccccc3)=C(Sc3ccc(NC(=O)c4ccccc4Cl)cc3)C2=O)cc1,1.9478924090167973,HIT105461346.pdbqt,Cc1ccc(N2C(=O)C(Nc3ccccc3)=C(Sc3ccc(NC(=O)c4ccccc4Cl)cc3)C2=O)cc1,-8.5,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:34991,Cc1ccc(N2C(=O)C(Nc3ccccc3)=C(Sc3ccc(NC(=O)c4ccccc4Cl)cc3)C2=O)cc1,-6.76583,0.567295
COc1ccc(C(=O)Nc2ccc(SC3=C(Nc4ccccc4)C(=O)N(c4ccc(F)cc4)C3=O)cc2)cc1,0.4513239023936071,HIT103080660.pdbqt,COc1ccc(C(=O)Nc2ccc(SC3=C(Nc4ccccc4)C(=O)N(c4ccc(F)cc4)C3=O)cc2)cc1,-8.8,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:12522,COc1ccc(C(=O)Nc2ccc(SC3=C(Nc4ccccc4)C(=O)N(c4ccc(F)cc4)C3=O)cc2)cc1,-6.58729,0.566755
COc1ccc(C2C(C(=O)Nc3cccc(C(F)(F)F)c3)=C(C)Nc3ncnn32)cc1OC,0.6142923899113777,HIT101316485.pdbqt,COc1ccc(C2C(C(=O)Nc3cccc(C(F)(F)F)c3)=C(C)Nc3ncnn32)cc1OC,-7.7,ligprep_chemdiv-stock1_02_400000_split-10_8.sdf:11111,COc1ccc([C@@H]2C(C(=O)Nc3cccc(C(F)(F)F)c3)=C(C)Nc3ncnn32)cc1OC,-6.58185,0.566499
CC1CCN(c2nc3cc(Cl)ccc3c3nnc(-c4ccccc4Cl)n23)CC1,1.9496765544022203,HIT101257631.pdbqt,CC1CCN(c2nc3cc(Cl)ccc3c3nnc(-c4ccccc4Cl)n23)CC1,-8.2,ligprep_chemdiv-stock1_04_414266_split-10_2.sdf:37750,CC1CCN(c2nc3cc(Cl)ccc3c3nnc(-c4ccccc4Cl)n23)CC1,-6.02706,0.566403
O=C1CC(c2cc(F)ccc2F)c2cc3c(cc2N1)OCCO3,1.8787859196138152,HIT100397101.pdbqt,O=C1CC(c2cc(F)ccc2F)c2cc3c(cc2N1)OCCO3,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_7.sdf:28017,O=C1C[C@H](c2cc(F)ccc2F)c2cc3c(cc2N1)OCCO3,-6.03646,0.566067
CC1=C(C(=O)Nc2ccc(C)c(C)c2)C(c2cc(Cl)c(OC(C)C)c(Cl)c2)NC(=O)N1,2.324007053734229,HIT105151101.pdbqt,CC1=C(C(=O)Nc2ccc(C)c(C)c2)C(c2cc(Cl)c(OC(C)C)c(Cl)c2)NC(=O)N1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_8.sdf:26784,CC1=C(C(=O)Nc2ccc(C)c(C)c2)[C@H](c2cc(Cl)c(OC(C)C)c(Cl)c2)NC(=O)N1,-6.15279,0.565975
O=C(Nc1ccccc1C(F)(F)F)c1cc2n(n1)C(C(F)(F)F)CC(c1ccc3c(c1)OCO3)N2,0.5966730157416917,HIT107656613.pdbqt,O=C(Nc1ccccc1C(F)(F)F)c1cc2n(n1)C(C(F)(F)F)CC(c1ccc3c(c1)OCO3)N2,-8.5,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:2207,O=C(Nc1ccccc1C(F)(F)F)c1cc2n(n1)[C@H](C(F)(F)F)C[C@@H](c1ccc3c(c1)OCO3)N2,-6.56582,0.565487
Fc1ccccc1C(Nc1ccc2c(c1)OCCO2)c1nnc(-c2ccccc2)o1,2.4398333102215544,HIT100967702.pdbqt,Fc1ccccc1C(Nc1ccc2c(c1)OCCO2)c1nnc(-c2ccccc2)o1,-8.2,ligprep_chemdiv-stock1_02_400000_split-10_7.sdf:2763,Fc1ccccc1[C@H](Nc1ccc2c(c1)OCCO2)c1nnc(-c2ccccc2)o1,-6.05087,0.565386
Fc1ccc(C2C=C(c3ccc(Cl)cc3OC(F)F)Nc3nc4ccccc4n32)cc1,0.5901087105971077,HIT103425645.pdbqt,Fc1ccc(C2C=C(c3ccc(Cl)cc3OC(F)F)Nc3nc4ccccc4n32)cc1,-7.9,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24834,Fc1ccc([C@@H]2C=C(c3ccc(Cl)cc3OC(F)F)Nc3nc4ccccc4n32)cc1,-6.17045,0.564592
Cc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)Nc4ccc(Cl)cc4Cl)cc3N2)cc1,0.5729448177560814,HIT104468497.pdbqt,Cc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)Nc4ccc(Cl)cc4Cl)cc3N2)cc1,-8.2,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:10780,Cc1ccc([C@@H]2C[C@@H](C(F)(F)F)n3nc(C(=O)Nc4ccc(Cl)cc4Cl)cc3N2)cc1,-6.36314,0.564572
CCc1nnc2n1NC(c1ccc(F)cc1)C(C(=O)Nc1ccc(C)cc1C)S2,1.9739454026792684,HIT102324188.pdbqt,CCc1nnc2n1NC(c1ccc(F)cc1)C(C(=O)Nc1ccc(C)cc1C)S2,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_9.sdf:39103,CCc1nnc2n1N[C@H](c1ccc(F)cc1)[C@@H](C(=O)Nc1ccc(C)cc1C)S2,-6.62488,0.564406
CSc1nn(CC(=O)Nc2ccc(C)c(Cl)c2)c(N)c1-c1nc(-c2ccc(C)cc2)no1,0.4452184737575475,HIT103470737.pdbqt,CSc1nn(CC(=O)Nc2ccc(C)c(Cl)c2)c(N)c1-c1nc(-c2ccc(C)cc2)no1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_4.sdf:2341,CSc1nn(CC(=O)Nc2ccc(C)c(Cl)c2)c(N)c1-c1nc(-c2ccc(C)cc2)no1,-6.20878,0.564385
O=C(Nc1ccc(SC2=C(Nc3ccc(F)cc3)C(=O)N(c3ccc(F)cc3)C2=O)cc1)c1ccc(Cl)cc1,1.103601173664119,HIT100239722.pdbqt,O=C(Nc1ccc(SC2=C(Nc3ccc(F)cc3)C(=O)N(c3ccc(F)cc3)C2=O)cc1)c1ccc(Cl)cc1,-8.6,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:39720,O=C(Nc1ccc(SC2=C(Nc3ccc(F)cc3)C(=O)N(c3ccc(F)cc3)C2=O)cc1)c1ccc(Cl)cc1,-6.93075,0.563957
COc1ccc2[nH]c3c(c2c1)CCN(C(=O)c1cc(C(F)(F)F)ccc1F)C3c1ccccc1OC,1.8605644386254887,HIT102673695.pdbqt,COc1ccc2[nH]c3c(c2c1)CCN(C(=O)c1cc(C(F)(F)F)ccc1F)C3c1ccccc1OC,-8.8,ligprep_chemdiv-stock1_04_414266_split-10_2.sdf:3234,COc1ccc2[nH]c3c(c2c1)CCN(C(=O)c1cc(C(F)(F)F)ccc1F)[C@@H]3c1ccccc1OC,-6.99714,0.563866
O=C(Cn1nc2nc(Nc3ccc(F)cc3)ccn2c1=O)NCc1ccc(Cl)cc1,1.4237982142845946,HIT101701411.pdbqt,O=C(Cn1nc2nc(Nc3ccc(F)cc3)ccn2c1=O)NCc1ccc(Cl)cc1,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_7.sdf:6425,O=C(Cn1nc2nc(Nc3ccc(F)cc3)ccn2c1=O)NCc1ccc(Cl)cc1,-6.54248,0.562308
Cc1ccc(C2Nn3c(C)nnc3SC2C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1,1.7144794498246312,HIT101219456.pdbqt,Cc1ccc(C2Nn3c(C)nnc3SC2C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1,-8.0,ligprep_chemdiv-stock1_01_400000_split-10_3.sdf:26928,Cc1ccc([C@H]2Nn3c(C)nnc3S[C@@H]2C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1,-6.22645,0.562258
Cc1ccccc1NC(=O)Cn1c(C)cc(C)c(-c2nc(-c3ccccc3)no2)c1=O,0.5219106096987575,HIT102867956.pdbqt,Cc1ccccc1NC(=O)Cn1c(C)cc(C)c(-c2nc(-c3ccccc3)no2)c1=O,-8.0,ligprep_chemdiv-stock1_02_400000_split-10_8.sdf:26376,Cc1ccccc1NC(=O)Cn1c(C)cc(C)c(-c2nc(-c3ccccc3)no2)c1=O,-5.94096,0.562185
Cc1ccc(-c2cc(C(=O)N3CCCC3)nn2C2CCS(=O)(=O)C2)cc1C,1.5906008975180377,HIT104248913.pdbqt,Cc1ccc(-c2cc(C(=O)N3CCCC3)nn2C2CCS(=O)(=O)C2)cc1C,-7.7,ligprep_chemdiv-stock1_02_400000_split-10_1.sdf:36809,Cc1ccc(-c2cc(C(=O)N3CCCC3)nn2[C@@H]2CCS(=O)(=O)C2)cc1C,-6.33928,0.56208
O=C(NCc1ccc2c(c1)OCO2)C1CCN(c2cc(-c3ccccc3)ncn2)CC1,0.9714793994462196,HIT107177439.pdbqt,O=C(NCc1ccc2c(c1)OCO2)C1CCN(c2cc(-c3ccccc3)ncn2)CC1,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_5.sdf:5988,O=C(NCc1ccc2c(c1)OCO2)C1CCN(c2cc(-c3ccccc3)ncn2)CC1,-5.9251,0.561768
COc1ccc(-c2nn(C)c(=O)c3ccccc23)cc1CNC(=O)COc1cccc(C)c1,2.144090425996181,HIT105695000.pdbqt,COc1ccc(-c2nn(C)c(=O)c3ccccc23)cc1CNC(=O)COc1cccc(C)c1,-8.0,ligprep_chemdiv-stock1_01_400000_split-10_3.sdf:14012,COc1ccc(-c2nn(C)c(=O)c3ccccc23)cc1CNC(=O)COc1cccc(C)c1,-6.80505,0.561474
Cc1ccc(CNC(=O)C2CCCN(c3nc4c(s3)c(C)nn4-c3ccc(C)cc3)C2)cc1,1.1318159099161824,HIT103192667.pdbqt,Cc1ccc(CNC(=O)C2CCCN(c3nc4c(s3)c(C)nn4-c3ccc(C)cc3)C2)cc1,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_5.sdf:6780,Cc1ccc(CNC(=O)[C@H]2CCCN(c3nc4c(s3)c(C)nn4-c3ccc(C)cc3)C2)cc1,-5.95638,0.56126
Cc1ccccc1-n1c(-c2ccccc2)cn2c3c(=O)n(C)c(=O)n(C)c3nc12,0.7817669376659429,HIT100733023.pdbqt,Cc1ccccc1-n1c(-c2ccccc2)cn2c3c(=O)n(C)c(=O)n(C)c3nc12,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_6.sdf:5675,Cc1ccccc1-n1c(-c2ccccc2)cn2c3c(=O)n(C)c(=O)n(C)c3nc12,-6.21738,0.560912
Cc1cccc(-n2c(-c3ccccc3F)nc3c(cnn3-c3ccccc3)c2=O)c1,0.2840269705503339,HIT102359729.pdbqt,Cc1cccc(-n2c(-c3ccccc3F)nc3c(cnn3-c3ccccc3)c2=O)c1,-8.2,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:35361,Cc1cccc(-n2c(-c3ccccc3F)nc3c(cnn3-c3ccccc3)c2=O)c1,-6.3188,0.560708
Cc1ccc(C(=O)N2CCC3(CCC3n3cc(C(=O)N4CCOCC4)nn3)CC2)cn1,1.7024390586411893,HIT105324730.pdbqt,Cc1ccc(C(=O)N2CCC3(CCC3n3cc(C(=O)N4CCOCC4)nn3)CC2)cn1,-8.2,ligprep_chemdiv-stock1_03_400000_split-10_9.sdf:25508,Cc1ccc(C(=O)N2CCC3(CC[C@@H]3n3cc(C(=O)N4CCOCC4)nn3)CC2)cn1,-5.87847,0.560697
O=C(COc1ncnc2onc(-c3ccccc3)c12)Nc1ccc(F)cc1Cl,1.893763748747828,HIT106388762.pdbqt,O=C(COc1ncnc2onc(-c3ccccc3)c12)Nc1ccc(F)cc1Cl,-8.0,ligprep_chemdiv-stock1_03_400000_split-10_4.sdf:16897,O=C(COc1ncnc2onc(-c3ccccc3)c12)Nc1ccc(F)cc1Cl,-5.90751,0.560648
Cc1cc(=O)oc2c(C)c(O)c(-c3cc4ccc(F)cc4[nH]3)cc12,0.55059480942583,HIT107030859.pdbqt,Cc1cc(=O)oc2c(C)c(O)c(-c3cc4ccc(F)cc4[nH]3)cc12,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_5.sdf:5765,Cc1cc(=O)oc2c(C)c(O)c(-c3cc4ccc(F)cc4[nH]3)cc12,-6.71217,0.55981
O=C(CSc1nc2nccnc2c(=O)n1Cc1ccco1)Nc1ccccc1F,0.966228986388803,HIT102278811.pdbqt,O=C(CSc1nc2nccnc2c(=O)n1Cc1ccco1)Nc1ccccc1F,-7.7,ligprep_chemdiv-stock1_02_400000_split-10_2.sdf:18934,O=C(CSc1nc2nccnc2c(=O)n1Cc1ccco1)Nc1ccccc1F,-5.87645,0.559307
Cc1cc(C)n(CC(=O)N2CCC3(CC2)C(=O)N(c2cccc(F)c2)C3c2ccccc2)n1,2.1564083234101856,HIT107456427.pdbqt,Cc1cc(C)n(CC(=O)N2CCC3(CC2)C(=O)N(c2cccc(F)c2)C3c2ccccc2)n1,-8.1,ligprep_chemdiv-stock1_03_400000_split-10_8.sdf:14065,Cc1cc(C)n(CC(=O)N2CCC3(CC2)C(=O)N(c2cccc(F)c2)[C@H]3c2ccccc2)n1,-6.13707,0.559202
Cc1ccc(N2CC(c3nc4ccccc4n3Cc3c(F)cccc3Cl)CC2=O)cc1,1.8013148219403332,HIT100394940.pdbqt,Cc1ccc(N2CC(c3nc4ccccc4n3Cc3c(F)cccc3Cl)CC2=O)cc1,-7.7,ligprep_chemdiv-stock1_02_400000_split-10_0.sdf:30250,Cc1ccc(N2C[C@@H](c3nc4ccccc4n3Cc3c(F)cccc3Cl)CC2=O)cc1,-6.09868,0.559112
Cc1ccc2nc(-n3nc(C)c4c3NC(=O)CC4c3cccc(OCC(N)=O)c3)sc2c1,1.979468197127073,HIT106091052.pdbqt,Cc1ccc2nc(-n3nc(C)c4c3NC(=O)CC4c3cccc(OCC(N)=O)c3)sc2c1,-8.4,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:13009,Cc1ccc2nc(-n3nc(C)c4c3NC(=O)C[C@@H]4c3cccc(OCC(N)=O)c3)sc2c1,-5.86033,0.559089
COc1ccc(C(CNC(=O)Nc2ccccc2F)c2c[nH]c3ccccc23)cc1OC,1.384616604763752,HIT104934537.pdbqt,COc1ccc(C(CNC(=O)Nc2ccccc2F)c2c[nH]c3ccccc23)cc1OC,-7.7,ligprep_chemdiv-stock1_02_400000_split-10_8.sdf:23236,COc1ccc([C@@H](CNC(=O)Nc2ccccc2F)c2c[nH]c3ccccc23)cc1OC,-6.11213,0.559014
Cc1ccccc1NC(=O)C1CCCN(c2nc3c(s2)c(C)nn3-c2ccccc2)C1,1.7094468465823442,HIT106366315.pdbqt,Cc1ccccc1NC(=O)C1CCCN(c2nc3c(s2)c(C)nn3-c2ccccc2)C1,-8.3,ligprep_chemdiv-stock1_03_400000_split-10_5.sdf:6841,Cc1ccccc1NC(=O)[C@H]1CCCN(c2nc3c(s2)c(C)nn3-c2ccccc2)C1,-5.86299,0.559002
CCOC(=O)c1cc(-c2cccc(NC(=O)c3ccc(Cl)nc3)c2)n(-c2ccccc2C)n1,0.5855578862775391,HIT103724004.pdbqt,CCOC(=O)c1cc(-c2cccc(NC(=O)c3ccc(Cl)nc3)c2)n(-c2ccccc2C)n1,-7.9,ligprep_chemdiv-stock1_04_414266_split-10_1.sdf:30882,CCOC(=O)c1cc(-c2cccc(NC(=O)c3ccc(Cl)nc3)c2)n(-c2ccccc2C)n1,-6.05612,0.558949
CCn1c(=O)c(=O)n(CC(=O)N2CCN(c3ccccc3)CC2)c2cccnc21,0.7197509449515299,HIT101500476.pdbqt,CCn1c(=O)c(=O)n(CC(=O)N2CCN(c3ccccc3)CC2)c2cccnc21,-7.7,ligprep_chemdiv-stock1_02_400000_split-10_9.sdf:23866,CCn1c(=O)c(=O)n(CC(=O)N2CCN(c3ccccc3)CC2)c2cccnc21,-6.54273,0.558937
COc1ccccc1-c1c(-c2ccc(Cl)cc2)c2cc3c(cc2[nH]c1=O)OCCO3,0.4922312139635195,HIT106436821.pdbqt,COc1ccccc1-c1c(-c2ccc(Cl)cc2)c2cc3c(cc2[nH]c1=O)OCCO3,-8.4,ligprep_chemdiv-stock1_01_400000_split-10_6.sdf:17459,COc1ccccc1-c1c(-c2ccc(Cl)cc2)c2cc3c(cc2[nH]c1=O)OCCO3,-6.03571,0.558554
Cc1ccc(-c2nc3ccccc3c(=O)n2-c2ccc(C)c(C)c2)cc1,0.5675876540235888,HIT105499568.pdbqt,Cc1ccc(-c2nc3ccccc3c(=O)n2-c2ccc(C)c(C)c2)cc1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_8.sdf:35656,Cc1ccc(-c2nc3ccccc3c(=O)n2-c2ccc(C)c(C)c2)cc1,-6.18666,0.558443
